Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_20_61,VPWR,li1,34.2700,68.0000,1.799958
FILLER_20_53,VPWR,li1,31.7400,68.0000,1.799962
FILLER_20_41,VPWR,li1,25.7600,68.0000,1.799975
FILLER_20_29,VPWR,li1,21.6200,68.0000,1.799979
FILLER_20_27,VPWR,li1,18.1700,68.0000,1.799978
FILLER_20_15,VPWR,li1,15.1800,68.0000,1.799978
FILLER_20_3,VPWR,li1,9.6600,68.0000,1.799978
FILLER_19_249,VPWR,li1,120.7500,62.5600,1.799930
FILLER_19_237,VPWR,li1,117.3000,62.5600,1.799930
FILLER_19_229,VPWR,li1,111.0900,62.5600,1.799930
FILLER_19_225,VPWR,li1,109.9400,62.5600,1.799930
FILLER_19_223,VPWR,li1,108.3300,62.5600,1.799930
FILLER_19_219,VPWR,li1,107.1800,62.5600,1.799930
FILLER_19_195,VPWR,li1,97.9800,62.5600,1.799930
FILLER_19_166,VPWR,li1,82.3400,62.5600,1.799931
FILLER_19_154,VPWR,li1,79.1200,62.5600,1.799933
FILLER_19_140,VPWR,li1,70.3800,62.5600,1.799935
FILLER_19_129,VPWR,li1,65.7800,62.5600,1.799937
FILLER_19_100,VPWR,li1,52.9000,62.5600,1.799944
FILLER_19_86,VPWR,li1,46.9200,62.5600,1.799949
FILLER_19_69,VPWR,li1,38.1800,62.5600,1.799956
FILLER_19_57,VPWR,li1,34.5000,62.5600,1.799962
FILLER_19_50,VPWR,li1,29.9000,62.5600,1.799969
FILLER_19_43,VPWR,li1,25.5300,62.5600,1.799975
FILLER_19_35,VPWR,li1,23.4600,62.5600,1.799982
FILLER_19_23,VPWR,li1,16.7900,62.5600,1.799982
FILLER_19_15,VPWR,li1,14.2600,62.5600,1.799982
FILLER_19_3,VPWR,li1,9.6600,62.5600,1.799982
FILLER_18_244,VPWR,li1,118.6800,62.5600,1.799930
FILLER_18_237,VPWR,li1,114.7700,62.5600,1.799930
FILLER_18_233,VPWR,li1,113.6200,62.5600,1.799930
FILLER_18_221,VPWR,li1,109.9400,62.5600,1.799930
FILLER_18_209,VPWR,li1,104.4200,62.5600,1.799930
FILLER_18_197,VPWR,li1,98.9000,62.5600,1.799930
FILLER_18_190,VPWR,li1,94.3000,62.5600,1.799930
FILLER_18_169,VPWR,li1,83.4900,62.5600,1.799931
FILLER_18_163,VPWR,li1,81.8800,62.5600,1.799931
FILLER_18_151,VPWR,li1,77.7400,62.5600,1.799933
FILLER_18_141,VPWR,li1,71.3000,62.5600,1.799935
FILLER_18_139,VPWR,li1,69.6900,62.5600,1.799935
FILLER_18_131,VPWR,li1,67.6200,62.5600,1.799936
FILLER_18_100,VPWR,li1,51.7500,62.5600,1.799946
FILLER_18_94,VPWR,li1,50.1400,62.5600,1.799946
FILLER_18_85,VPWR,li1,45.3100,62.5600,1.799951
FILLER_18_63,VPWR,li1,34.7300,62.5600,1.799962
FILLER_18_55,VPWR,li1,32.6600,62.5600,1.799964
FILLER_18_29,VPWR,li1,20.2400,62.5600,1.799982
FILLER_18_27,VPWR,li1,18.1700,62.5600,1.799982
FILLER_18_15,VPWR,li1,15.1800,62.5600,1.799982
FILLER_18_3,VPWR,li1,9.6600,62.5600,1.799982
FILLER_17_251,VPWR,li1,121.2100,57.1200,1.799910
FILLER_17_245,VPWR,li1,119.6000,57.1200,1.799910
FILLER_17_190,VPWR,li1,94.7600,57.1200,1.799910
FILLER_17_169,VPWR,li1,86.0200,57.1200,1.799910
FILLER_17_166,VPWR,li1,82.3400,57.1200,1.799910
FILLER_17_132,VPWR,li1,66.4700,57.1200,1.799917
FILLER_17_126,VPWR,li1,64.8600,57.1200,1.799919
FILLER_17_117,VPWR,li1,59.5700,57.1200,1.799922
FILLER_17_86,VPWR,li1,45.5400,57.1200,1.799936
FILLER_17_55,VPWR,li1,31.0500,57.1200,1.799957
FILLER_17_49,VPWR,li1,29.4400,57.1200,1.799963
FILLER_17_34,VPWR,li1,22.5400,57.1200,1.799976
FILLER_17_11,VPWR,li1,11.2700,57.1200,1.799974
FILLER_17_3,VPWR,li1,8.7400,57.1200,1.799974
FILLER_16_250,VPWR,li1,120.9800,57.1200,1.799910
FILLER_16_242,VPWR,li1,118.6800,57.1200,1.799910
FILLER_16_222,VPWR,li1,107.8700,57.1200,1.799910
FILLER_16_210,VPWR,li1,104.8800,57.1200,1.799910
FILLER_16_201,VPWR,li1,98.2100,57.1200,1.799910
FILLER_16_197,VPWR,li1,97.0600,57.1200,1.799910
FILLER_16_193,VPWR,li1,94.9900,57.1200,1.799910
FILLER_16_161,VPWR,li1,80.5000,57.1200,1.799910
FILLER_16_154,VPWR,li1,76.5900,57.1200,1.799911
FILLER_16_150,VPWR,li1,75.4400,57.1200,1.799911
FILLER_16_141,VPWR,li1,70.8400,57.1200,1.799914
FILLER_16_132,VPWR,li1,66.4700,57.1200,1.799917
FILLER_16_120,VPWR,li1,63.4800,57.1200,1.799919
FILLER_16_108,VPWR,li1,57.9600,57.1200,1.799924
FILLER_16_96,VPWR,li1,52.4400,57.1200,1.799928
FILLER_16_85,VPWR,li1,45.5400,57.1200,1.799936
FILLER_16_81,VPWR,li1,43.4700,57.1200,1.799939
FILLER_16_69,VPWR,li1,40.0200,57.1200,1.799942
FILLER_16_52,VPWR,li1,31.2800,57.1200,1.799957
FILLER_16_45,VPWR,li1,26.4500,57.1200,1.799969
FILLER_16_41,VPWR,li1,25.3000,57.1200,1.799969
FILLER_16_29,VPWR,li1,21.6200,57.1200,1.799976
FILLER_16_27,VPWR,li1,18.1700,57.1200,1.799975
FILLER_16_15,VPWR,li1,15.1800,57.1200,1.799974
FILLER_16_3,VPWR,li1,9.6600,57.1200,1.799974
FILLER_15_251,VPWR,li1,121.2100,51.6800,1.799856
FILLER_15_225,VPWR,li1,110.4000,51.6800,1.799856
FILLER_15_223,VPWR,li1,108.3300,51.6800,1.799856
FILLER_15_217,VPWR,li1,106.7200,51.6800,1.799856
FILLER_15_205,VPWR,li1,102.5800,51.6800,1.799856
FILLER_15_183,VPWR,li1,90.1600,51.6800,1.799856
FILLER_15_173,VPWR,li1,85.3300,51.6800,1.799856
FILLER_15_169,VPWR,li1,84.1800,51.6800,1.799856
FILLER_15_159,VPWR,li1,78.8900,51.6800,1.799856
FILLER_15_155,VPWR,li1,77.7400,51.6800,1.799856
FILLER_15_125,VPWR,li1,63.9400,51.6800,1.799864
FILLER_15_113,VPWR,li1,60.2600,51.6800,1.799868
FILLER_15_110,VPWR,li1,56.5800,51.6800,1.799871
FILLER_15_102,VPWR,li1,54.2800,51.6800,1.799873
FILLER_15_90,VPWR,li1,49.6800,51.6800,1.799877
FILLER_15_78,VPWR,li1,44.1600,51.6800,1.799883
FILLER_15_57,VPWR,li1,31.9700,51.6800,1.799911
FILLER_15_46,VPWR,li1,26.9100,51.6800,1.799935
FILLER_15_23,VPWR,li1,16.5600,51.6800,1.799950
FILLER_15_15,VPWR,li1,14.2600,51.6800,1.799949
FILLER_15_3,VPWR,li1,9.6600,51.6800,1.799949
FILLER_14_236,VPWR,li1,116.8400,51.6800,1.799856
FILLER_14_228,VPWR,li1,110.6300,51.6800,1.799856
FILLER_14_222,VPWR,li1,109.0200,51.6800,1.799856
FILLER_14_210,VPWR,li1,104.8800,51.6800,1.799856
FILLER_14_206,VPWR,li1,100.5100,51.6800,1.799856
FILLER_14_188,VPWR,li1,93.8400,51.6800,1.799856
FILLER_14_176,VPWR,li1,89.2400,51.6800,1.799856
FILLER_14_164,VPWR,li1,83.7200,51.6800,1.799856
FILLER_14_141,VPWR,li1,71.0700,51.6800,1.799860
FILLER_14_138,VPWR,li1,69.4600,51.6800,1.799860
FILLER_14_127,VPWR,li1,64.4000,51.6800,1.799864
FILLER_14_113,VPWR,li1,57.7300,51.6800,1.799871
FILLER_14_105,VPWR,li1,54.2800,51.6800,1.799873
FILLER_14_97,VPWR,li1,51.9800,51.6800,1.799875
FILLER_14_85,VPWR,li1,47.3800,51.6800,1.799879
FILLER_14_82,VPWR,li1,43.7000,51.6800,1.799883
FILLER_14_50,VPWR,li1,29.2100,51.6800,1.799927
FILLER_14_42,VPWR,li1,25.7600,51.6800,1.799935
FILLER_14_29,VPWR,li1,19.7800,51.6800,1.799951
FILLER_14_7,VPWR,li1,8.9700,51.6800,1.799949
FILLER_14_3,VPWR,li1,7.8200,51.6800,1.799949
FILLER_13_251,VPWR,li1,121.2100,46.2400,1.799870
FILLER_13_243,VPWR,li1,119.1400,46.2400,1.799870
FILLER_13_231,VPWR,li1,114.5400,46.2400,1.799870
FILLER_13_203,VPWR,li1,99.1300,46.2400,1.799870
FILLER_13_164,VPWR,li1,81.8800,46.2400,1.799872
FILLER_13_148,VPWR,li1,73.8300,46.2400,1.799874
FILLER_13_108,VPWR,li1,55.4300,46.2400,1.799889
FILLER_13_99,VPWR,li1,51.2900,46.2400,1.799896
FILLER_13_77,VPWR,li1,41.1700,46.2400,1.799922
FILLER_13_65,VPWR,li1,36.1100,46.2400,1.799933
FILLER_13_57,VPWR,li1,33.5800,46.2400,1.799940
FILLER_13_33,VPWR,li1,22.5400,46.2400,1.799973
FILLER_13_23,VPWR,li1,16.3300,46.2400,1.799973
FILLER_13_15,VPWR,li1,14.2600,46.2400,1.799973
FILLER_13_3,VPWR,li1,9.6600,46.2400,1.799973
FILLER_12_245,VPWR,li1,118.9100,46.2400,1.799870
FILLER_12_238,VPWR,li1,115.2300,46.2400,1.799870
FILLER_12_229,VPWR,li1,111.3200,46.2400,1.799870
FILLER_12_217,VPWR,li1,108.1000,46.2400,1.799870
FILLER_12_206,VPWR,li1,100.9700,46.2400,1.799870
FILLER_12_173,VPWR,li1,85.7900,46.2400,1.799870
FILLER_12_165,VPWR,li1,82.1100,46.2400,1.799872
FILLER_12_153,VPWR,li1,78.6600,46.2400,1.799872
FILLER_12_141,VPWR,li1,73.1400,46.2400,1.799875
FILLER_12_134,VPWR,li1,68.5400,46.2400,1.799876
FILLER_12_128,VPWR,li1,65.0900,46.2400,1.799879
FILLER_12_94,VPWR,li1,49.2200,46.2400,1.799900
FILLER_12_68,VPWR,li1,37.0300,46.2400,1.799933
FILLER_12_64,VPWR,li1,35.8800,46.2400,1.799933
FILLER_12_52,VPWR,li1,32.2000,46.2400,1.799945
FILLER_12_41,VPWR,li1,25.0700,46.2400,1.799963
FILLER_12_29,VPWR,li1,21.6200,46.2400,1.799973
FILLER_12_27,VPWR,li1,18.1700,46.2400,1.799973
FILLER_12_15,VPWR,li1,15.1800,46.2400,1.799973
FILLER_12_3,VPWR,li1,9.6600,46.2400,1.799973
FILLER_11_229,VPWR,li1,111.5500,40.8000,1.799964
FILLER_11_222,VPWR,li1,108.1000,40.8000,1.799964
FILLER_11_206,VPWR,li1,102.1200,40.8000,1.799964
FILLER_11_200,VPWR,li1,98.2100,40.8000,1.799964
FILLER_11_192,VPWR,li1,94.3000,40.8000,1.799964
FILLER_11_184,VPWR,li1,92.0000,40.8000,1.799964
FILLER_11_169,VPWR,li1,84.6400,40.8000,1.799964
FILLER_11_167,VPWR,li1,82.5700,40.8000,1.799964
FILLER_11_161,VPWR,li1,80.9600,40.8000,1.799964
FILLER_11_149,VPWR,li1,75.4400,40.8000,1.799964
FILLER_11_137,VPWR,li1,71.3000,40.8000,1.799964
FILLER_11_125,VPWR,li1,65.7800,40.8000,1.799967
FILLER_11_113,VPWR,li1,60.2600,40.8000,1.799969
FILLER_11_106,VPWR,li1,55.6600,40.8000,1.799971
FILLER_11_100,VPWR,li1,52.2100,40.8000,1.799972
FILLER_11_92,VPWR,li1,49.6800,40.8000,1.799974
FILLER_11_71,VPWR,li1,38.4100,40.8000,1.799979
FILLER_11_65,VPWR,li1,36.8000,40.8000,1.799980
FILLER_11_54,VPWR,li1,30.8200,40.8000,1.799983
FILLER_11_40,VPWR,li1,25.3000,40.8000,1.799986
FILLER_11_28,VPWR,li1,21.1600,40.8000,1.799988
FILLER_11_7,VPWR,li1,8.9700,40.8000,1.799982
FILLER_11_3,VPWR,li1,7.8200,40.8000,1.799982
FILLER_10_248,VPWR,li1,120.5200,40.8000,1.799964
FILLER_10_236,VPWR,li1,116.8400,40.8000,1.799964
FILLER_10_213,VPWR,li1,104.1900,40.8000,1.799964
FILLER_10_205,VPWR,li1,101.6600,40.8000,1.799964
FILLER_10_195,VPWR,li1,95.4500,40.8000,1.799964
FILLER_10_187,VPWR,li1,93.3800,40.8000,1.799964
FILLER_10_175,VPWR,li1,88.7800,40.8000,1.799964
FILLER_10_165,VPWR,li1,81.8800,40.8000,1.799964
FILLER_10_157,VPWR,li1,79.5800,40.8000,1.799964
FILLER_10_141,VPWR,li1,71.7600,40.8000,1.799964
FILLER_10_139,VPWR,li1,69.6900,40.8000,1.799964
FILLER_10_127,VPWR,li1,64.4000,40.8000,1.799967
FILLER_10_109,VPWR,li1,56.3500,40.8000,1.799971
FILLER_10_97,VPWR,li1,52.9000,40.8000,1.799972
FILLER_10_85,VPWR,li1,47.3800,40.8000,1.799975
FILLER_10_80,VPWR,li1,43.2400,40.8000,1.799977
FILLER_10_68,VPWR,li1,39.5600,40.8000,1.799979
FILLER_10_59,VPWR,li1,33.1200,40.8000,1.799982
FILLER_10_29,VPWR,li1,19.0900,40.8000,1.799986
FILLER_10_25,VPWR,li1,17.7100,40.8000,1.799986
FILLER_10_3,VPWR,li1,7.3600,40.8000,1.799982
FILLER_9_246,VPWR,li1,119.1400,35.3600,1.799898
FILLER_9_237,VPWR,li1,115.2300,35.3600,1.799898
FILLER_9_225,VPWR,li1,111.7800,35.3600,1.799898
FILLER_9_223,VPWR,li1,108.3300,35.3600,1.799898
FILLER_9_215,VPWR,li1,104.8800,35.3600,1.799898
FILLER_9_207,VPWR,li1,102.5800,35.3600,1.799898
FILLER_9_190,VPWR,li1,93.1500,35.3600,1.799898
FILLER_9_160,VPWR,li1,80.9600,35.3600,1.799900
FILLER_9_142,VPWR,li1,71.0700,35.3600,1.799907
FILLER_9_118,VPWR,li1,60.0300,35.3600,1.799917
FILLER_9_68,VPWR,li1,37.2600,35.3600,1.799949
FILLER_9_61,VPWR,li1,33.8100,35.3600,1.799958
FILLER_9_57,VPWR,li1,32.6600,35.3600,1.799958
FILLER_9_48,VPWR,li1,29.4400,35.3600,1.799966
FILLER_9_36,VPWR,li1,24.8400,35.3600,1.799976
FILLER_9_27,VPWR,li1,18.1700,35.3600,1.799980
FILLER_9_15,VPWR,li1,15.1800,35.3600,1.799980
FILLER_9_3,VPWR,li1,9.6600,35.3600,1.799980
FILLER_8_251,VPWR,li1,121.2100,35.3600,1.799898
FILLER_8_243,VPWR,li1,119.1400,35.3600,1.799898
FILLER_8_207,VPWR,li1,101.2000,35.3600,1.799898
FILLER_8_169,VPWR,li1,84.6400,35.3600,1.799900
FILLER_8_139,VPWR,li1,69.6900,35.3600,1.799907
FILLER_8_135,VPWR,li1,68.5400,35.3600,1.799909
FILLER_8_124,VPWR,li1,63.0200,35.3600,1.799914
FILLER_8_109,VPWR,li1,55.8900,35.3600,1.799924
FILLER_8_105,VPWR,li1,54.7400,35.3600,1.799924
FILLER_8_82,VPWR,li1,43.7000,35.3600,1.799940
FILLER_8_53,VPWR,li1,30.3600,35.3600,1.799962
FILLER_8_45,VPWR,li1,28.0600,35.3600,1.799966
FILLER_8_21,VPWR,li1,15.4100,35.3600,1.799980
FILLER_8_15,VPWR,li1,13.8000,35.3600,1.799980
FILLER_8_3,VPWR,li1,9.6600,35.3600,1.799980
FILLER_7_250,VPWR,li1,120.9800,29.9200,1.799714
FILLER_7_238,VPWR,li1,117.7600,29.9200,1.799714
FILLER_7_231,VPWR,li1,112.0100,29.9200,1.799714
FILLER_7_225,VPWR,li1,110.4000,29.9200,1.799714
FILLER_7_223,VPWR,li1,108.3300,29.9200,1.799714
FILLER_7_211,VPWR,li1,105.3400,29.9200,1.799714
FILLER_7_177,VPWR,li1,88.7800,29.9200,1.799714
FILLER_7_164,VPWR,li1,81.8800,29.9200,1.799714
FILLER_7_153,VPWR,li1,76.5900,29.9200,1.799715
FILLER_7_125,VPWR,li1,63.2500,29.9200,1.799741
FILLER_7_119,VPWR,li1,61.6400,29.9200,1.799741
FILLER_7_111,VPWR,li1,56.8100,29.9200,1.799759
FILLER_7_86,VPWR,li1,45.5400,29.9200,1.799803
FILLER_7_50,VPWR,li1,28.7500,29.9200,1.799891
FILLER_7_34,VPWR,li1,21.6200,29.9200,1.799933
FILLER_7_25,VPWR,li1,17.2500,29.9200,1.799932
FILLER_7_3,VPWR,li1,7.3600,29.9200,1.799931
FILLER_6_244,VPWR,li1,118.6800,29.9200,1.799714
FILLER_6_216,VPWR,li1,105.1100,29.9200,1.799714
FILLER_6_204,VPWR,li1,102.1200,29.9200,1.799714
FILLER_6_186,VPWR,li1,92.4600,29.9200,1.799714
FILLER_6_174,VPWR,li1,88.3200,29.9200,1.799714
FILLER_6_139,VPWR,li1,69.6900,29.9200,1.799721
FILLER_6_104,VPWR,li1,54.2800,29.9200,1.799766
FILLER_6_93,VPWR,li1,48.7600,29.9200,1.799786
FILLER_6_76,VPWR,li1,42.3200,29.9200,1.799811
FILLER_6_65,VPWR,li1,36.1100,29.9200,1.799834
FILLER_6_56,VPWR,li1,31.5100,29.9200,1.799872
FILLER_6_50,VPWR,li1,28.7500,29.9200,1.799891
FILLER_6_44,VPWR,li1,27.1400,29.9200,1.799891
FILLER_6_19,VPWR,li1,14.4900,29.9200,1.799932
FILLER_6_15,VPWR,li1,13.3400,29.9200,1.799931
FILLER_6_3,VPWR,li1,9.6600,29.9200,1.799931
FILLER_5_231,VPWR,li1,112.0100,24.4800,1.799980
FILLER_5_225,VPWR,li1,110.4000,24.4800,1.799980
FILLER_5_223,VPWR,li1,108.3300,24.4800,1.799980
FILLER_5_213,VPWR,li1,104.1900,24.4800,1.799980
FILLER_5_205,VPWR,li1,101.6600,24.4800,1.799980
FILLER_5_193,VPWR,li1,97.0600,24.4800,1.799980
FILLER_5_181,VPWR,li1,91.5400,24.4800,1.799980
FILLER_5_169,VPWR,li1,86.0200,24.4800,1.799980
FILLER_5_167,VPWR,li1,82.5700,24.4800,1.799980
FILLER_5_159,VPWR,li1,80.5000,24.4800,1.799980
FILLER_5_147,VPWR,li1,75.9000,24.4800,1.799980
FILLER_5_137,VPWR,li1,69.0000,24.4800,1.799980
FILLER_5_125,VPWR,li1,65.7800,24.4800,1.799981
FILLER_5_113,VPWR,li1,60.2600,24.4800,1.799981
FILLER_5_100,VPWR,li1,54.2800,24.4800,1.799981
FILLER_5_88,VPWR,li1,48.7600,24.4800,1.799983
FILLER_5_76,VPWR,li1,43.2400,24.4800,1.799985
FILLER_5_64,VPWR,li1,37.7200,24.4800,1.799986
FILLER_5_52,VPWR,li1,30.3600,24.4800,1.799989
FILLER_5_40,VPWR,li1,26.6800,24.4800,1.799991
FILLER_5_36,VPWR,li1,22.3100,24.4800,1.799993
FILLER_5_29,VPWR,li1,19.3200,24.4800,1.799992
FILLER_5_3,VPWR,li1,8.2800,24.4800,1.799991
FILLER_4_251,VPWR,li1,121.2100,24.4800,1.799980
FILLER_4_245,VPWR,li1,119.6000,24.4800,1.799980
FILLER_4_233,VPWR,li1,115.4600,24.4800,1.799980
FILLER_4_221,VPWR,li1,109.9400,24.4800,1.799980
FILLER_4_209,VPWR,li1,104.4200,24.4800,1.799980
FILLER_4_197,VPWR,li1,98.9000,24.4800,1.799980
FILLER_4_188,VPWR,li1,93.8400,24.4800,1.799980
FILLER_4_176,VPWR,li1,87.1700,24.4800,1.799980
FILLER_4_168,VPWR,li1,84.6400,24.4800,1.799980
FILLER_4_149,VPWR,li1,74.5200,24.4800,1.799980
FILLER_4_141,VPWR,li1,72.2200,24.4800,1.799980
FILLER_4_138,VPWR,li1,69.4600,24.4800,1.799980
FILLER_4_126,VPWR,li1,66.2400,24.4800,1.799981
FILLER_4_97,VPWR,li1,50.3700,24.4800,1.799982
FILLER_4_85,VPWR,li1,47.3800,24.4800,1.799983
FILLER_4_83,VPWR,li1,43.9300,24.4800,1.799984
FILLER_4_75,VPWR,li1,41.8600,24.4800,1.799985
FILLER_4_65,VPWR,li1,35.6500,24.4800,1.799987
FILLER_4_55,VPWR,li1,31.2800,24.4800,1.799989
FILLER_4_44,VPWR,li1,26.2200,24.4800,1.799991
FILLER_4_37,VPWR,li1,22.7700,24.4800,1.799992
FILLER_4_29,VPWR,li1,20.7000,24.4800,1.799993
FILLER_4_27,VPWR,li1,18.1700,24.4800,1.799992
FILLER_4_15,VPWR,li1,15.1800,24.4800,1.799991
FILLER_4_3,VPWR,li1,9.6600,24.4800,1.799991
FILLER_3_246,VPWR,li1,119.1400,19.0400,1.799899
FILLER_3_233,VPWR,li1,112.9300,19.0400,1.799899
FILLER_3_225,VPWR,li1,109.4800,19.0400,1.799899
FILLER_3_201,VPWR,li1,98.2100,19.0400,1.799899
FILLER_3_189,VPWR,li1,95.2200,19.0400,1.799899
FILLER_3_167,VPWR,li1,82.5700,19.0400,1.799899
FILLER_3_161,VPWR,li1,80.9600,19.0400,1.799899
FILLER_3_140,VPWR,li1,70.1500,19.0400,1.799900
FILLER_3_133,VPWR,li1,66.9300,19.0400,1.799901
FILLER_3_111,VPWR,li1,56.8100,19.0400,1.799910
FILLER_3_100,VPWR,li1,52.9000,19.0400,1.799912
FILLER_3_88,VPWR,li1,48.7600,19.0400,1.799916
FILLER_3_65,VPWR,li1,36.1100,19.0400,1.799939
FILLER_3_41,VPWR,li1,25.0700,19.0400,1.799962
FILLER_3_27,VPWR,li1,19.7800,19.0400,1.799975
FILLER_3_15,VPWR,li1,15.1800,19.0400,1.799975
FILLER_3_3,VPWR,li1,9.6600,19.0400,1.799975
FILLER_2_250,VPWR,li1,120.9800,19.0400,1.799899
FILLER_2_226,VPWR,li1,110.4000,19.0400,1.799899
FILLER_2_197,VPWR,li1,96.8300,19.0400,1.799899
FILLER_2_161,VPWR,li1,80.9600,19.0400,1.799899
FILLER_2_117,VPWR,li1,60.0300,19.0400,1.799905
FILLER_2_109,VPWR,li1,57.5000,19.0400,1.799908
FILLER_2_85,VPWR,li1,44.8500,19.0400,1.799923
FILLER_2_29,VPWR,li1,20.2400,19.0400,1.799975
FILLER_2_27,VPWR,li1,18.1700,19.0400,1.799975
FILLER_2_15,VPWR,li1,15.1800,19.0400,1.799975
FILLER_2_3,VPWR,li1,9.6600,19.0400,1.799975
FILLER_1_251,VPWR,li1,121.2100,13.6000,1.799941
FILLER_1_243,VPWR,li1,119.1400,13.6000,1.799941
FILLER_1_225,VPWR,li1,109.9400,13.6000,1.799941
FILLER_1_222,VPWR,li1,108.1000,13.6000,1.799941
FILLER_1_198,VPWR,li1,97.5200,13.6000,1.799941
FILLER_1_167,VPWR,li1,82.5700,13.6000,1.799941
FILLER_1_144,VPWR,li1,73.1400,13.6000,1.799941
FILLER_1_117,VPWR,li1,60.7200,13.6000,1.799946
FILLER_1_113,VPWR,li1,57.7300,13.6000,1.799949
FILLER_1_110,VPWR,li1,56.5800,13.6000,1.799949
FILLER_1_98,VPWR,li1,53.3600,13.6000,1.799952
FILLER_1_57,VPWR,li1,34.5000,13.6000,1.799969
FILLER_1_55,VPWR,li1,31.0500,13.6000,1.799975
FILLER_1_49,VPWR,li1,29.4400,13.6000,1.799975
FILLER_1_27,VPWR,li1,18.4000,13.6000,1.799985
FILLER_1_15,VPWR,li1,15.1800,13.6000,1.799985
FILLER_1_3,VPWR,li1,9.6600,13.6000,1.799985
FILLER_0_242,VPWR,li1,117.3000,13.6000,1.799941
FILLER_0_237,VPWR,li1,114.7700,13.6000,1.799941
FILLER_0_225,VPWR,li1,111.7800,13.6000,1.799941
FILLER_0_221,VPWR,li1,107.8700,13.6000,1.799941
FILLER_0_209,VPWR,li1,104.4200,13.6000,1.799941
FILLER_0_197,VPWR,li1,98.9000,13.6000,1.799941
FILLER_0_193,VPWR,li1,94.9900,13.6000,1.799941
FILLER_0_181,VPWR,li1,91.5400,13.6000,1.799941
FILLER_0_169,VPWR,li1,86.0200,13.6000,1.799941
FILLER_0_167,VPWR,li1,82.5700,13.6000,1.799941
FILLER_0_161,VPWR,li1,80.9600,13.6000,1.799941
FILLER_0_149,VPWR,li1,76.8200,13.6000,1.799941
FILLER_0_139,VPWR,li1,69.6900,13.6000,1.799941
FILLER_0_125,VPWR,li1,63.4800,13.6000,1.799944
FILLER_0_113,VPWR,li1,60.2600,13.6000,1.799948
FILLER_0_109,VPWR,li1,56.3500,13.6000,1.799949
FILLER_0_97,VPWR,li1,52.9000,13.6000,1.799952
FILLER_0_85,VPWR,li1,47.3800,13.6000,1.799956
FILLER_0_76,VPWR,li1,42.3200,13.6000,1.799961
FILLER_0_69,VPWR,li1,38.1800,13.6000,1.799965
FILLER_0_57,VPWR,li1,34.5000,13.6000,1.799969
FILLER_0_53,VPWR,li1,30.5900,13.6000,1.799975
FILLER_0_41,VPWR,li1,27.1400,13.6000,1.799978
FILLER_0_29,VPWR,li1,21.6200,13.6000,1.799985
FILLER_0_15,VPWR,li1,13.1100,13.6000,1.799985
FILLER_0_3,VPWR,li1,9.6600,13.6000,1.799985
hold50,VPWR,li1,64.4000,73.4400,1.799763
hold49,VPWR,li1,21.1600,40.8000,1.799988
hold48,VPWR,li1,42.3200,46.2400,1.799916
hold47,VPWR,li1,58.8800,40.8000,1.799969
hold46,VPWR,li1,57.9600,35.3600,1.799921
hold45,VPWR,li1,33.5800,19.0400,1.799943
hold44,VPWR,li1,75.4400,106.0800,1.799907
hold43,VPWR,li1,63.0200,62.5600,1.799938
hold42,VPWR,li1,61.6400,57.1200,1.799921
hold41,VPWR,li1,19.3200,29.9200,1.799933
hold40,VPWR,li1,41.8600,95.2000,1.799920
hold39,VPWR,li1,43.2400,35.3600,1.799940
hold38,VPWR,li1,39.5600,35.3600,1.799945
hold37,VPWR,li1,80.9600,95.2000,1.799915
hold36,VPWR,li1,72.2200,13.6000,1.799941
hold35,VPWR,li1,94.3000,46.2400,1.799870
hold34,VPWR,li1,25.3000,89.7600,1.799953
hold33,VPWR,li1,30.3600,89.7600,1.799938
hold32,VPWR,li1,26.2200,68.0000,1.799971
hold31,VPWR,li1,34.5000,73.4400,1.799860
hold30,VPWR,li1,80.5000,13.6000,1.799941
hold29,VPWR,li1,91.5400,68.0000,1.799918
hold28,VPWR,li1,92.4600,57.1200,1.799910
hold27,VPWR,li1,92.0000,78.8800,1.799927
hold26,VPWR,li1,91.5400,89.7600,1.799846
hold25,VPWR,li1,66.2400,106.0800,1.799907
hold24,VPWR,li1,39.5600,84.3200,1.799890
hold23,VPWR,li1,80.9600,24.4800,1.799980
hold22,VPWR,li1,94.3000,73.4400,1.799752
hold21,VPWR,li1,49.2200,73.4400,1.799783
hold20,VPWR,li1,20.7000,35.3600,1.799980
hold19,VPWR,li1,74.5200,89.7600,1.799851
hold18,VPWR,li1,27.6000,19.0400,1.799957
hold17,VPWR,li1,61.1800,84.3200,1.799811
hold16,VPWR,li1,54.2800,68.0000,1.799933
hold15,VPWR,li1,59.3400,62.5600,1.799940
hold14,VPWR,li1,81.4200,68.0000,1.799918
hold13,VPWR,li1,79.5800,73.4400,1.799754
hold12,VPWR,li1,82.8000,84.3200,1.799782
hold11,VPWR,li1,65.3200,95.2000,1.799915
hold10,VPWR,li1,80.0400,57.1200,1.799910
hold9,VPWR,li1,80.9600,51.6800,1.799856
hold8,VPWR,li1,79.1200,29.9200,1.799715
hold7,VPWR,li1,85.1000,29.9200,1.799714
hold6,VPWR,li1,84.1800,40.8000,1.799964
hold5,VPWR,li1,75.9000,46.2400,1.799873
hold4,VPWR,li1,42.3200,19.0400,1.799928
hold3,VPWR,li1,48.7600,35.3600,1.799931
hold2,VPWR,li1,52.4400,35.3600,1.799926
