Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_21_75,VPWR,li1,42.7800,68.0000,1.799974
FILLER_21_57,VPWR,li1,32.2000,68.0000,1.799983
FILLER_21_41,VPWR,li1,27.1400,68.0000,1.799987
FILLER_21_11,VPWR,li1,10.8100,68.0000,1.799991
FILLER_21_3,VPWR,li1,8.7400,68.0000,1.799991
FILLER_20_251,VPWR,li1,121.2100,68.0000,1.799960
FILLER_20_247,VPWR,li1,120.0600,68.0000,1.799960
FILLER_20_235,VPWR,li1,116.3800,68.0000,1.799960
FILLER_20_228,VPWR,li1,110.8600,68.0000,1.799960
FILLER_20_218,VPWR,li1,106.7200,68.0000,1.799960
FILLER_20_137,VPWR,li1,69.2300,68.0000,1.799960
FILLER_20_126,VPWR,li1,64.1700,68.0000,1.799960
FILLER_20_101,VPWR,li1,52.2100,68.0000,1.799968
FILLER_20_97,VPWR,li1,51.0600,68.0000,1.799968
FILLER_20_85,VPWR,li1,47.3800,68.0000,1.799970
FILLER_20_83,VPWR,li1,43.9300,68.0000,1.799973
FILLER_20_75,VPWR,li1,41.8600,68.0000,1.799974
FILLER_20_63,VPWR,li1,37.2600,68.0000,1.799978
FILLER_20_54,VPWR,li1,31.0500,68.0000,1.799983
FILLER_20_33,VPWR,li1,20.9300,68.0000,1.799991
FILLER_20_29,VPWR,li1,19.7800,68.0000,1.799991
FILLER_20_27,VPWR,li1,18.1700,68.0000,1.799991
FILLER_20_15,VPWR,li1,15.1800,68.0000,1.799991
FILLER_20_3,VPWR,li1,9.6600,68.0000,1.799991
FILLER_19_251,VPWR,li1,121.2100,62.5600,1.799992
FILLER_19_245,VPWR,li1,119.6000,62.5600,1.799992
FILLER_19_223,VPWR,li1,108.3300,62.5600,1.799992
FILLER_19_214,VPWR,li1,104.1900,62.5600,1.799992
FILLER_19_206,VPWR,li1,102.1200,62.5600,1.799992
FILLER_19_185,VPWR,li1,90.8500,62.5600,1.799992
FILLER_19_177,VPWR,li1,88.7800,62.5600,1.799992
FILLER_19_165,VPWR,li1,82.1100,62.5600,1.799992
FILLER_19_157,VPWR,li1,79.5800,62.5600,1.799992
FILLER_19_150,VPWR,li1,74.9800,62.5600,1.799992
FILLER_19_143,VPWR,li1,71.9900,62.5600,1.799992
FILLER_19_119,VPWR,li1,60.9500,62.5600,1.799992
FILLER_19_113,VPWR,li1,57.9600,62.5600,1.799992
FILLER_19_106,VPWR,li1,55.6600,62.5600,1.799992
FILLER_19_94,VPWR,li1,51.5200,62.5600,1.799992
FILLER_19_83,VPWR,li1,44.3900,62.5600,1.799993
FILLER_19_75,VPWR,li1,41.8600,62.5600,1.799994
FILLER_19_63,VPWR,li1,37.2600,62.5600,1.799995
FILLER_19_55,VPWR,li1,31.0500,62.5600,1.799996
FILLER_19_27,VPWR,li1,20.7000,62.5600,1.799998
FILLER_19_15,VPWR,li1,15.1800,62.5600,1.799998
FILLER_19_3,VPWR,li1,9.6600,62.5600,1.799998
FILLER_18_218,VPWR,li1,106.0300,62.5600,1.799992
FILLER_18_212,VPWR,li1,104.4200,62.5600,1.799992
FILLER_18_197,VPWR,li1,96.6000,62.5600,1.799992
FILLER_18_193,VPWR,li1,94.9900,62.5600,1.799992
FILLER_18_185,VPWR,li1,92.4600,62.5600,1.799992
FILLER_18_173,VPWR,li1,87.8600,62.5600,1.799992
FILLER_18_161,VPWR,li1,82.3400,62.5600,1.799992
FILLER_18_133,VPWR,li1,66.9300,62.5600,1.799992
FILLER_18_125,VPWR,li1,64.8600,62.5600,1.799992
FILLER_18_65,VPWR,li1,35.8800,62.5600,1.799995
FILLER_18_57,VPWR,li1,33.5800,62.5600,1.799995
FILLER_18_52,VPWR,li1,29.6700,62.5600,1.799996
FILLER_18_46,VPWR,li1,28.0600,62.5600,1.799996
FILLER_18_35,VPWR,li1,22.0800,62.5600,1.799997
FILLER_18_27,VPWR,li1,18.1700,62.5600,1.799998
FILLER_18_15,VPWR,li1,13.1100,62.5600,1.799998
FILLER_18_3,VPWR,li1,9.6600,62.5600,1.799998
FILLER_17_246,VPWR,li1,119.1400,57.1200,1.799977
FILLER_17_238,VPWR,li1,115.4600,57.1200,1.799977
FILLER_17_219,VPWR,li1,106.4900,57.1200,1.799977
FILLER_17_215,VPWR,li1,105.3400,57.1200,1.799977
FILLER_17_203,VPWR,li1,101.6600,57.1200,1.799977
FILLER_17_195,VPWR,li1,95.4500,57.1200,1.799977
FILLER_17_189,VPWR,li1,93.8400,57.1200,1.799977
FILLER_17_182,VPWR,li1,89.4700,57.1200,1.799977
FILLER_17_176,VPWR,li1,87.8600,57.1200,1.799977
FILLER_17_169,VPWR,li1,83.4900,57.1200,1.799977
FILLER_17_167,VPWR,li1,82.5700,57.1200,1.799977
FILLER_17_163,VPWR,li1,81.4200,57.1200,1.799977
FILLER_17_154,VPWR,li1,77.2800,57.1200,1.799977
FILLER_17_142,VPWR,li1,73.6000,57.1200,1.799978
FILLER_17_133,VPWR,li1,67.3900,57.1200,1.799978
FILLER_17_121,VPWR,li1,62.1000,57.1200,1.799979
FILLER_17_113,VPWR,li1,57.9600,57.1200,1.799980
FILLER_17_106,VPWR,li1,55.6600,57.1200,1.799980
FILLER_17_69,VPWR,li1,37.7200,57.1200,1.799985
FILLER_17_57,VPWR,li1,34.5000,57.1200,1.799987
FILLER_17_55,VPWR,li1,31.0500,57.1200,1.799989
FILLER_17_3,VPWR,li1,7.8200,57.1200,1.799993
FILLER_16_250,VPWR,li1,120.9800,57.1200,1.799977
FILLER_16_238,VPWR,li1,117.7600,57.1200,1.799977
FILLER_16_217,VPWR,li1,105.5700,57.1200,1.799977
FILLER_16_209,VPWR,li1,103.5000,57.1200,1.799977
FILLER_16_197,VPWR,li1,98.9000,57.1200,1.799977
FILLER_16_195,VPWR,li1,95.4500,57.1200,1.799977
FILLER_16_191,VPWR,li1,94.3000,57.1200,1.799977
FILLER_16_153,VPWR,li1,76.8200,57.1200,1.799977
FILLER_16_141,VPWR,li1,73.1400,57.1200,1.799978
FILLER_16_139,VPWR,li1,69.6900,57.1200,1.799978
FILLER_16_121,VPWR,li1,61.8700,57.1200,1.799979
FILLER_16_113,VPWR,li1,59.3400,57.1200,1.799980
FILLER_16_104,VPWR,li1,53.5900,57.1200,1.799980
FILLER_16_93,VPWR,li1,48.7600,57.1200,1.799982
FILLER_16_85,VPWR,li1,46.4600,57.1200,1.799982
FILLER_16_83,VPWR,li1,43.9300,57.1200,1.799983
FILLER_16_38,VPWR,li1,23.9200,57.1200,1.799992
FILLER_16_29,VPWR,li1,19.0900,57.1200,1.799994
FILLER_16_27,VPWR,li1,18.1700,57.1200,1.799994
FILLER_16_3,VPWR,li1,7.8200,57.1200,1.799993
FILLER_15_245,VPWR,li1,118.9100,51.6800,1.799941
FILLER_15_237,VPWR,li1,116.3800,51.6800,1.799941
FILLER_15_225,VPWR,li1,111.7800,51.6800,1.799941
FILLER_15_218,VPWR,li1,107.1800,51.6800,1.799941
FILLER_15_210,VPWR,li1,102.5800,51.6800,1.799941
FILLER_15_189,VPWR,li1,93.8400,51.6800,1.799941
FILLER_15_151,VPWR,li1,77.7400,51.6800,1.799942
FILLER_15_139,VPWR,li1,70.1500,51.6800,1.799946
FILLER_15_131,VPWR,li1,67.6200,51.6800,1.799948
FILLER_15_119,VPWR,li1,63.0200,51.6800,1.799951
FILLER_15_100,VPWR,li1,54.2800,51.6800,1.799955
FILLER_15_88,VPWR,li1,48.7600,51.6800,1.799960
FILLER_15_77,VPWR,li1,41.6300,51.6800,1.799964
FILLER_15_54,VPWR,li1,30.8200,51.6800,1.799976
FILLER_15_33,VPWR,li1,20.9300,51.6800,1.799987
FILLER_15_27,VPWR,li1,19.3200,51.6800,1.799987
FILLER_15_15,VPWR,li1,15.1800,51.6800,1.799987
FILLER_15_3,VPWR,li1,9.6600,51.6800,1.799987
FILLER_14_203,VPWR,li1,99.3600,51.6800,1.799941
FILLER_14_197,VPWR,li1,96.6000,51.6800,1.799941
FILLER_14_194,VPWR,li1,95.2200,51.6800,1.799941
FILLER_14_165,VPWR,li1,81.6500,51.6800,1.799942
FILLER_14_161,VPWR,li1,80.5000,51.6800,1.799942
FILLER_14_125,VPWR,li1,63.9400,51.6800,1.799949
FILLER_14_97,VPWR,li1,50.6000,51.6800,1.799958
FILLER_14_85,VPWR,li1,47.3800,51.6800,1.799960
FILLER_14_76,VPWR,li1,42.3200,51.6800,1.799964
FILLER_14_43,VPWR,li1,26.2200,51.6800,1.799981
FILLER_14_37,VPWR,li1,23.2300,51.6800,1.799984
FILLER_14_29,VPWR,li1,20.7000,51.6800,1.799987
FILLER_14_27,VPWR,li1,18.1700,51.6800,1.799987
FILLER_14_15,VPWR,li1,15.1800,51.6800,1.799987
FILLER_14_3,VPWR,li1,9.6600,51.6800,1.799987
FILLER_13_251,VPWR,li1,121.2100,46.2400,1.799985
FILLER_13_245,VPWR,li1,119.6000,46.2400,1.799985
FILLER_13_233,VPWR,li1,115.4600,46.2400,1.799985
FILLER_13_225,VPWR,li1,109.4800,46.2400,1.799985
FILLER_13_222,VPWR,li1,108.1000,46.2400,1.799985
FILLER_13_214,VPWR,li1,105.8000,46.2400,1.799985
FILLER_13_183,VPWR,li1,90.3900,46.2400,1.799985
FILLER_13_173,VPWR,li1,85.3300,46.2400,1.799985
FILLER_13_169,VPWR,li1,84.1800,46.2400,1.799985
FILLER_13_167,VPWR,li1,82.5700,46.2400,1.799985
FILLER_13_161,VPWR,li1,80.9600,46.2400,1.799985
FILLER_13_149,VPWR,li1,76.8200,46.2400,1.799985
FILLER_13_131,VPWR,li1,66.2400,46.2400,1.799986
FILLER_13_124,VPWR,li1,63.0200,46.2400,1.799986
FILLER_13_116,VPWR,li1,59.8000,46.2400,1.799987
FILLER_13_111,VPWR,li1,56.8100,46.2400,1.799987
FILLER_13_107,VPWR,li1,55.6600,46.2400,1.799987
FILLER_13_95,VPWR,li1,51.9800,46.2400,1.799987
FILLER_13_81,VPWR,li1,43.7000,46.2400,1.799990
FILLER_13_76,VPWR,li1,40.9400,46.2400,1.799990
FILLER_13_68,VPWR,li1,38.6400,46.2400,1.799991
FILLER_13_61,VPWR,li1,33.8100,46.2400,1.799993
FILLER_13_57,VPWR,li1,32.6600,46.2400,1.799993
FILLER_13_52,VPWR,li1,30.3600,46.2400,1.799993
FILLER_13_44,VPWR,li1,26.4500,46.2400,1.799995
FILLER_13_36,VPWR,li1,23.9200,46.2400,1.799995
FILLER_13_24,VPWR,li1,19.3200,46.2400,1.799996
FILLER_13_3,VPWR,li1,9.6600,46.2400,1.799996
FILLER_12_245,VPWR,li1,118.9100,46.2400,1.799985
FILLER_12_233,VPWR,li1,115.4600,46.2400,1.799985
FILLER_12_221,VPWR,li1,109.9400,46.2400,1.799985
FILLER_12_209,VPWR,li1,104.4200,46.2400,1.799985
FILLER_12_197,VPWR,li1,98.9000,46.2400,1.799985
FILLER_12_195,VPWR,li1,95.4500,46.2400,1.799985
FILLER_12_187,VPWR,li1,93.3800,46.2400,1.799985
FILLER_12_175,VPWR,li1,88.7800,46.2400,1.799985
FILLER_12_163,VPWR,li1,83.2600,46.2400,1.799985
FILLER_12_141,VPWR,li1,70.8400,46.2400,1.799986
FILLER_12_136,VPWR,li1,68.3100,46.2400,1.799986
FILLER_12_132,VPWR,li1,67.1600,46.2400,1.799986
FILLER_12_126,VPWR,li1,63.7100,46.2400,1.799986
FILLER_12_114,VPWR,li1,60.7200,46.2400,1.799986
FILLER_12_85,VPWR,li1,44.8500,46.2400,1.799990
FILLER_12_80,VPWR,li1,43.2400,46.2400,1.799990
FILLER_12_70,VPWR,li1,38.4100,46.2400,1.799991
FILLER_12_62,VPWR,li1,35.8800,46.2400,1.799992
FILLER_12_55,VPWR,li1,31.0500,46.2400,1.799993
FILLER_12_47,VPWR,li1,28.9800,46.2400,1.799994
FILLER_12_29,VPWR,li1,21.6200,46.2400,1.799996
FILLER_12_26,VPWR,li1,17.9400,46.2400,1.799996
FILLER_12_3,VPWR,li1,7.5900,46.2400,1.799996
FILLER_11_251,VPWR,li1,121.2100,40.8000,1.799984
FILLER_11_245,VPWR,li1,119.6000,40.8000,1.799984
FILLER_11_215,VPWR,li1,104.6500,40.8000,1.799984
FILLER_11_209,VPWR,li1,103.0400,40.8000,1.799984
FILLER_11_164,VPWR,li1,81.8800,40.8000,1.799984
FILLER_11_152,VPWR,li1,78.2000,40.8000,1.799984
FILLER_11_129,VPWR,li1,65.3200,40.8000,1.799985
FILLER_11_121,VPWR,li1,61.6400,40.8000,1.799986
FILLER_11_113,VPWR,li1,59.3400,40.8000,1.799986
FILLER_11_111,VPWR,li1,56.8100,40.8000,1.799986
FILLER_11_107,VPWR,li1,55.6600,40.8000,1.799986
FILLER_11_92,VPWR,li1,48.0700,40.8000,1.799987
FILLER_11_69,VPWR,li1,37.9500,40.8000,1.799989
FILLER_11_57,VPWR,li1,34.5000,40.8000,1.799991
FILLER_11_54,VPWR,li1,30.8200,40.8000,1.799992
FILLER_11_42,VPWR,li1,27.6000,40.8000,1.799993
FILLER_11_38,VPWR,li1,23.2300,40.8000,1.799995
FILLER_11_34,VPWR,li1,22.0800,40.8000,1.799996
FILLER_11_3,VPWR,li1,7.5900,40.8000,1.799995
FILLER_10_246,VPWR,li1,120.0600,40.8000,1.799984
FILLER_10_228,VPWR,li1,113.1600,40.8000,1.799984
FILLER_10_218,VPWR,li1,106.7200,40.8000,1.799984
FILLER_10_206,VPWR,li1,103.0400,40.8000,1.799984
FILLER_10_195,VPWR,li1,95.4500,40.8000,1.799984
FILLER_10_181,VPWR,li1,89.2400,40.8000,1.799984
FILLER_10_169,VPWR,li1,83.9500,40.8000,1.799984
FILLER_10_157,VPWR,li1,80.5000,40.8000,1.799984
FILLER_10_148,VPWR,li1,73.8300,40.8000,1.799985
FILLER_10_132,VPWR,li1,66.7000,40.8000,1.799985
FILLER_10_124,VPWR,li1,64.4000,40.8000,1.799985
FILLER_10_110,VPWR,li1,56.8100,40.8000,1.799986
FILLER_10_93,VPWR,li1,49.2200,40.8000,1.799987
FILLER_10_63,VPWR,li1,34.7300,40.8000,1.799991
FILLER_10_58,VPWR,li1,32.4300,40.8000,1.799992
FILLER_10_37,VPWR,li1,22.7700,40.8000,1.799995
FILLER_10_29,VPWR,li1,20.7000,40.8000,1.799996
FILLER_10_26,VPWR,li1,17.9400,40.8000,1.799995
FILLER_10_3,VPWR,li1,9.6600,40.8000,1.799995
FILLER_9_249,VPWR,li1,120.7500,35.3600,1.799944
FILLER_9_225,VPWR,li1,109.9400,35.3600,1.799944
FILLER_9_223,VPWR,li1,108.3300,35.3600,1.799944
FILLER_9_215,VPWR,li1,106.2600,35.3600,1.799944
FILLER_9_209,VPWR,li1,102.1200,35.3600,1.799944
FILLER_9_197,VPWR,li1,98.9000,35.3600,1.799944
FILLER_9_190,VPWR,li1,93.1500,35.3600,1.799944
FILLER_9_186,VPWR,li1,92.0000,35.3600,1.799944
FILLER_9_167,VPWR,li1,82.5700,35.3600,1.799944
FILLER_9_163,VPWR,li1,81.4200,35.3600,1.799944
FILLER_9_151,VPWR,li1,77.7400,35.3600,1.799944
FILLER_9_120,VPWR,li1,61.6400,35.3600,1.799947
FILLER_9_91,VPWR,li1,47.6100,35.3600,1.799957
FILLER_9_57,VPWR,li1,32.2000,35.3600,1.799971
FILLER_9_39,VPWR,li1,25.3000,35.3600,1.799979
FILLER_9_27,VPWR,li1,20.7000,35.3600,1.799986
FILLER_9_15,VPWR,li1,15.1800,35.3600,1.799986
FILLER_9_3,VPWR,li1,9.6600,35.3600,1.799986
FILLER_8_246,VPWR,li1,119.1400,35.3600,1.799944
FILLER_8_234,VPWR,li1,115.9200,35.3600,1.799944
FILLER_8_226,VPWR,li1,109.7100,35.3600,1.799944
FILLER_8_205,VPWR,li1,100.0500,35.3600,1.799944
FILLER_8_197,VPWR,li1,97.9800,35.3600,1.799944
FILLER_8_186,VPWR,li1,91.3100,35.3600,1.799944
FILLER_8_178,VPWR,li1,89.2400,35.3600,1.799944
FILLER_8_155,VPWR,li1,77.5100,35.3600,1.799944
FILLER_8_147,VPWR,li1,74.9800,35.3600,1.799944
FILLER_8_116,VPWR,li1,59.8000,35.3600,1.799949
FILLER_8_105,VPWR,li1,54.7400,35.3600,1.799951
FILLER_8_93,VPWR,li1,51.0600,35.3600,1.799954
FILLER_8_71,VPWR,li1,38.8700,35.3600,1.799963
FILLER_8_63,VPWR,li1,36.3400,35.3600,1.799965
FILLER_8_37,VPWR,li1,22.7700,35.3600,1.799983
FILLER_8_11,VPWR,li1,11.2700,35.3600,1.799986
FILLER_8_3,VPWR,li1,8.7400,35.3600,1.799986
FILLER_7_251,VPWR,li1,121.2100,29.9200,1.799983
FILLER_7_247,VPWR,li1,120.0600,29.9200,1.799983
FILLER_7_225,VPWR,li1,109.4800,29.9200,1.799983
FILLER_7_220,VPWR,li1,107.6400,29.9200,1.799983
FILLER_7_198,VPWR,li1,98.4400,29.9200,1.799983
FILLER_7_177,VPWR,li1,87.1700,29.9200,1.799983
FILLER_7_164,VPWR,li1,81.8800,29.9200,1.799983
FILLER_7_152,VPWR,li1,78.2000,29.9200,1.799984
FILLER_7_143,VPWR,li1,71.5300,29.9200,1.799984
FILLER_7_125,VPWR,li1,64.8600,29.9200,1.799985
FILLER_7_113,VPWR,li1,60.2600,29.9200,1.799985
FILLER_7_105,VPWR,li1,54.0500,29.9200,1.799986
FILLER_7_99,VPWR,li1,52.4400,29.9200,1.799986
FILLER_7_87,VPWR,li1,48.3000,29.9200,1.799987
FILLER_7_65,VPWR,li1,35.8800,29.9200,1.799990
FILLER_7_57,VPWR,li1,33.5800,29.9200,1.799991
FILLER_7_55,VPWR,li1,31.0500,29.9200,1.799992
FILLER_7_51,VPWR,li1,29.9000,29.9200,1.799993
FILLER_7_28,VPWR,li1,18.6300,29.9200,1.799995
FILLER_7_3,VPWR,li1,7.3600,29.9200,1.799995
FILLER_6_246,VPWR,li1,119.1400,29.9200,1.799983
FILLER_6_232,VPWR,li1,114.0800,29.9200,1.799983
FILLER_6_221,VPWR,li1,108.1000,29.9200,1.799983
FILLER_6_209,VPWR,li1,104.4200,29.9200,1.799983
FILLER_6_197,VPWR,li1,98.9000,29.9200,1.799983
FILLER_6_193,VPWR,li1,94.9900,29.9200,1.799983
FILLER_6_181,VPWR,li1,91.5400,29.9200,1.799983
FILLER_6_149,VPWR,li1,74.7500,29.9200,1.799984
FILLER_6_141,VPWR,li1,72.2200,29.9200,1.799984
FILLER_6_137,VPWR,li1,69.2300,29.9200,1.799984
FILLER_6_93,VPWR,li1,48.5300,29.9200,1.799987
FILLER_6_83,VPWR,li1,43.9300,29.9200,1.799989
FILLER_6_66,VPWR,li1,37.7200,29.9200,1.799990
FILLER_6_54,VPWR,li1,33.1200,29.9200,1.799991
FILLER_6_38,VPWR,li1,23.4600,29.9200,1.799995
FILLER_6_29,VPWR,li1,19.0900,29.9200,1.799995
FILLER_6_7,VPWR,li1,8.9700,29.9200,1.799995
FILLER_6_3,VPWR,li1,7.8200,29.9200,1.799995
FILLER_5_251,VPWR,li1,121.2100,24.4800,1.799985
FILLER_5_243,VPWR,li1,119.1400,24.4800,1.799985
FILLER_5_225,VPWR,li1,111.7800,24.4800,1.799985
FILLER_5_220,VPWR,li1,107.6400,24.4800,1.799985
FILLER_5_193,VPWR,li1,94.5300,24.4800,1.799985
FILLER_5_189,VPWR,li1,93.3800,24.4800,1.799985
FILLER_5_167,VPWR,li1,82.5700,24.4800,1.799985
FILLER_5_161,VPWR,li1,80.9600,24.4800,1.799985
FILLER_5_149,VPWR,li1,76.8200,24.4800,1.799985
FILLER_5_127,VPWR,li1,64.4000,24.4800,1.799986
FILLER_5_119,VPWR,li1,62.1000,24.4800,1.799986
FILLER_5_111,VPWR,li1,56.8100,24.4800,1.799987
FILLER_5_98,VPWR,li1,51.9800,24.4800,1.799988
FILLER_5_86,VPWR,li1,47.8400,24.4800,1.799989
FILLER_5_81,VPWR,li1,43.0100,24.4800,1.799990
FILLER_5_73,VPWR,li1,40.9400,24.4800,1.799991
FILLER_5_54,VPWR,li1,30.8200,24.4800,1.799994
FILLER_5_27,VPWR,li1,18.1700,24.4800,1.799996
FILLER_5_15,VPWR,li1,15.1800,24.4800,1.799996
FILLER_5_3,VPWR,li1,9.6600,24.4800,1.799996
FILLER_4_250,VPWR,li1,120.9800,24.4800,1.799985
FILLER_4_238,VPWR,li1,117.7600,24.4800,1.799985
FILLER_4_219,VPWR,li1,107.1800,24.4800,1.799985
FILLER_4_207,VPWR,li1,103.5000,24.4800,1.799985
FILLER_4_197,VPWR,li1,96.6000,24.4800,1.799985
FILLER_4_195,VPWR,li1,95.4500,24.4800,1.799985
FILLER_4_187,VPWR,li1,93.3800,24.4800,1.799985
FILLER_4_170,VPWR,li1,85.5600,24.4800,1.799985
FILLER_4_158,VPWR,li1,80.9600,24.4800,1.799985
FILLER_4_136,VPWR,li1,69.0000,24.4800,1.799985
FILLER_4_100,VPWR,li1,51.7500,24.4800,1.799988
FILLER_4_94,VPWR,li1,50.1400,24.4800,1.799988
FILLER_4_85,VPWR,li1,44.8500,24.4800,1.799990
FILLER_4_83,VPWR,li1,43.9300,24.4800,1.799990
FILLER_4_73,VPWR,li1,39.7900,24.4800,1.799991
FILLER_4_61,VPWR,li1,36.3400,24.4800,1.799992
FILLER_4_55,VPWR,li1,31.0500,24.4800,1.799994
FILLER_4_27,VPWR,li1,18.1700,24.4800,1.799996
FILLER_4_15,VPWR,li1,15.1800,24.4800,1.799996
FILLER_4_3,VPWR,li1,9.6600,24.4800,1.799996
FILLER_3_247,VPWR,li1,119.3700,19.0400,1.799987
FILLER_3_241,VPWR,li1,117.7600,19.0400,1.799987
FILLER_3_233,VPWR,li1,113.1600,19.0400,1.799987
FILLER_3_225,VPWR,li1,109.2500,19.0400,1.799987
FILLER_3_221,VPWR,li1,107.8700,19.0400,1.799987
FILLER_3_195,VPWR,li1,96.1400,19.0400,1.799987
FILLER_3_183,VPWR,li1,92.4600,19.0400,1.799987
FILLER_3_173,VPWR,li1,85.3300,19.0400,1.799987
FILLER_3_169,VPWR,li1,84.1800,19.0400,1.799987
FILLER_3_165,VPWR,li1,82.1100,19.0400,1.799987
FILLER_3_157,VPWR,li1,79.5800,19.0400,1.799987
FILLER_3_126,VPWR,li1,64.8600,19.0400,1.799988
FILLER_3_111,VPWR,li1,56.8100,19.0400,1.799989
FILLER_3_103,VPWR,li1,54.7400,19.0400,1.799989
FILLER_3_91,VPWR,li1,50.1400,19.0400,1.799990
FILLER_3_69,VPWR,li1,37.7200,19.0400,1.799993
FILLER_3_57,VPWR,li1,34.5000,19.0400,1.799993
FILLER_3_27,VPWR,li1,19.7800,19.0400,1.799997
FILLER_3_15,VPWR,li1,15.1800,19.0400,1.799997
FILLER_3_3,VPWR,li1,9.6600,19.0400,1.799997
FILLER_2_223,VPWR,li1,108.7900,19.0400,1.799987
FILLER_2_192,VPWR,li1,94.7600,19.0400,1.799987
FILLER_2_161,VPWR,li1,80.0400,19.0400,1.799987
FILLER_2_136,VPWR,li1,69.0000,19.0400,1.799987
FILLER_2_113,VPWR,li1,58.1900,19.0400,1.799989
FILLER_2_105,VPWR,li1,55.6600,19.0400,1.799989
FILLER_2_93,VPWR,li1,48.9900,19.0400,1.799990
FILLER_2_85,VPWR,li1,46.4600,19.0400,1.799991
FILLER_2_78,VPWR,li1,42.7800,19.0400,1.799992
FILLER_2_41,VPWR,li1,25.3000,19.0400,1.799995
FILLER_2_29,VPWR,li1,21.6200,19.0400,1.799997
FILLER_2_27,VPWR,li1,18.1700,19.0400,1.799997
FILLER_2_15,VPWR,li1,15.1800,19.0400,1.799997
FILLER_2_3,VPWR,li1,9.6600,19.0400,1.799997
FILLER_1_248,VPWR,li1,120.5200,13.6000,1.799983
FILLER_1_225,VPWR,li1,109.7100,13.6000,1.799983
FILLER_1_223,VPWR,li1,108.3300,13.6000,1.799983
FILLER_1_219,VPWR,li1,107.1800,13.6000,1.799983
FILLER_1_197,VPWR,li1,96.6000,13.6000,1.799983
FILLER_1_189,VPWR,li1,94.3000,13.6000,1.799983
FILLER_1_160,VPWR,li1,80.9600,13.6000,1.799983
FILLER_1_148,VPWR,li1,74.2900,13.6000,1.799983
FILLER_1_125,VPWR,li1,63.7100,13.6000,1.799984
FILLER_1_113,VPWR,li1,60.2600,13.6000,1.799984
FILLER_1_85,VPWR,li1,45.5400,13.6000,1.799986
FILLER_1_62,VPWR,li1,34.7300,13.6000,1.799990
FILLER_1_55,VPWR,li1,31.0500,13.6000,1.799992
FILLER_1_51,VPWR,li1,29.9000,13.6000,1.799992
FILLER_1_39,VPWR,li1,26.2200,13.6000,1.799994
FILLER_1_27,VPWR,li1,20.7000,13.6000,1.799996
FILLER_1_15,VPWR,li1,15.1800,13.6000,1.799996
FILLER_1_3,VPWR,li1,9.6600,13.6000,1.799996
FILLER_0_242,VPWR,li1,117.3000,13.6000,1.799983
FILLER_0_237,VPWR,li1,114.7700,13.6000,1.799983
FILLER_0_225,VPWR,li1,111.7800,13.6000,1.799983
FILLER_0_221,VPWR,li1,107.8700,13.6000,1.799983
FILLER_0_209,VPWR,li1,104.4200,13.6000,1.799983
FILLER_0_197,VPWR,li1,98.9000,13.6000,1.799983
FILLER_0_193,VPWR,li1,94.9900,13.6000,1.799983
FILLER_0_181,VPWR,li1,91.5400,13.6000,1.799983
FILLER_0_169,VPWR,li1,86.0200,13.6000,1.799983
FILLER_0_165,VPWR,li1,82.1100,13.6000,1.799983
FILLER_0_153,VPWR,li1,78.6600,13.6000,1.799983
FILLER_0_141,VPWR,li1,73.1400,13.6000,1.799983
FILLER_0_139,VPWR,li1,69.6900,13.6000,1.799983
FILLER_0_131,VPWR,li1,67.6200,13.6000,1.799983
FILLER_0_125,VPWR,li1,63.7100,13.6000,1.799984
FILLER_0_113,VPWR,li1,60.2600,13.6000,1.799984
FILLER_0_106,VPWR,li1,55.6600,13.6000,1.799984
FILLER_0_83,VPWR,li1,43.9300,13.6000,1.799987
FILLER_0_79,VPWR,li1,42.7800,13.6000,1.799987
FILLER_0_69,VPWR,li1,38.1800,13.6000,1.799989
FILLER_0_57,VPWR,li1,34.5000,13.6000,1.799991
FILLER_0_53,VPWR,li1,30.5900,13.6000,1.799992
FILLER_0_41,VPWR,li1,27.1400,13.6000,1.799994
FILLER_0_29,VPWR,li1,21.6200,13.6000,1.799996
FILLER_0_27,VPWR,li1,18.1700,13.6000,1.799996
FILLER_0_21,VPWR,li1,16.5600,13.6000,1.799996
FILLER_0_15,VPWR,li1,13.1100,13.6000,1.799996
FILLER_0_3,VPWR,li1,9.6600,13.6000,1.799996
hold49,VPWR,li1,66.7000,68.0000,1.799960
hold48,VPWR,li1,64.8600,57.1200,1.799979
hold47,VPWR,li1,90.6200,95.2000,1.799949
hold46,VPWR,li1,80.9600,95.2000,1.799950
hold45,VPWR,li1,67.6200,89.7600,1.799956
hold44,VPWR,li1,64.8600,89.7600,1.799958
hold43,VPWR,li1,46.9200,62.5600,1.799992
hold42,VPWR,li1,21.1600,57.1200,1.799994
hold41,VPWR,li1,23.0000,73.4400,1.799994
hold40,VPWR,li1,21.1600,29.9200,1.799995
hold39,VPWR,li1,61.6400,73.4400,1.799981
hold38,VPWR,li1,16.5600,35.3600,1.799986
hold37,VPWR,li1,75.9000,19.0400,1.799987
hold36,VPWR,li1,89.2400,84.3200,1.799989
hold35,VPWR,li1,66.7000,62.5600,1.799992
hold34,VPWR,li1,46.9200,24.4800,1.799989
hold33,VPWR,li1,104.4200,127.8400,1.799999
hold32,VPWR,li1,85.1000,29.9200,1.799983
hold31,VPWR,li1,78.6600,84.3200,1.799989
